fecha_hora_med,id_parametro,valor
2019-04-19 05:02:50.651 ,pm25_a,6.333333015441895
2019-04-19 04:03:10.967 ,pm25_a,6.083333492279053
2019-04-19 03:02:49.907 ,pm25_a,6.583333015441895
2019-04-19 02:02:50.903 ,pm25_a,2.999999761581421
2019-04-19 01:02:50.904 ,pm25_a,1.5833332538604736
2019-04-19 00:02:50.904 ,pm25_a,2.8333334922790527
2019-04-18 23:02:49.905 ,pm25_a,1.0
2019-04-18 22:03:00.227 ,pm25_a,5.0
2019-04-18 21:02:50.904 ,pm25_a,27.0
2019-04-18 20:02:50.914 ,pm25_a,26.000001907348636
2019-04-18 19:02:50.904 ,pm25_a,26.333332061767575
2019-04-18 18:02:49.904 ,pm25_a,24.833332061767575
2019-04-18 17:02:50.904 ,pm25_a,26.16666603088379
2019-04-18 16:02:50.904 ,pm25_a,22.583332061767575
2019-04-18 15:02:50.904 ,pm25_a,22.0
2019-04-18 14:02:50.904 ,pm25_a,17.91666603088379
2019-04-18 13:02:50.906 ,pm25_a,23.66666603088379
2019-04-18 12:02:50.904 ,pm25_a,23.833330154418945
2019-04-18 11:02:50.903 ,pm25_a,19.25
2019-04-18 10:02:50.904 ,pm25_a,17.083332061767578
2019-04-18 09:02:49.904 ,pm25_a,20.25
2019-04-18 08:02:49.904 ,pm25_a,20.33333396911621
2019-04-18 07:02:50.904 ,pm25_a,32.083335876464844
2019-04-18 06:02:50.914 ,pm25_a,33.75
2019-04-18 05:02:49.905 ,pm25_a,36.0
2019-04-18 04:04:40.217 ,pm25_a,29.91666412353516
2019-04-18 03:02:50.810 ,pm25_a,24.33333396911621
2019-04-18 02:02:50.809 ,pm25_a,33.91666412353516
2019-04-18 01:02:50.808 ,pm25_a,33.333335876464844
2019-04-18 00:02:50.808 ,pm25_a,31.91666603088379
2019-04-17 23:02:49.808 ,pm25_a,31.08333396911621
2019-04-17 22:03:01.141 ,pm25_a,30.499998092651367
2019-04-17 21:02:50.811 ,pm25_a,29.83333396911621
2019-04-17 20:02:50.820 ,pm25_a,31.000001907348636
2019-04-17 19:02:50.808 ,pm25_a,32.083335876464844
2019-04-17 18:02:50.807 ,pm25_a,32.75
2019-04-17 17:02:50.808 ,pm25_a,30.66666412353516
2019-04-17 16:02:49.808 ,pm25_a,30.833332061767575
2019-04-17 15:03:01.122 ,pm25_a,24.58333396911621
